resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
3341.0,168.0,37.0,18.0,20.0,18.0,,R,16.0,0.0,31.0,,,,,1:46.243,,20.0
3342.0,168.0,41.0,15.0,11.0,14.0,,R,17.0,0.0,27.0,,,,,1:47.248,,6.0
3343.0,168.0,48.0,1.0,2.0,2.0,,R,18.0,0.0,22.0,,,,,1:47.158,,6.0
3344.0,168.0,49.0,20.0,19.0,13.0,,R,19.0,0.0,21.0,,,,,1:44.614,,6.0
3345.0,168.0,50.0,24.0,17.0,10.0,,R,20.0,0.0,15.0,,,,,1:47.156,,9.0
3346.0,168.0,55.0,17.0,7.0,7.0,,R,21.0,0.0,10.0,,,,,1:47.001,,4.0
3347.0,168.0,56.0,16.0,23.0,0.0,,F,22.0,0.0,0.0,,,,,1:47.570,,81.0
3348.0,168.0,57.0,6.0,3.0,3.0,1.0,1,1.0,10.0,62.0,33:44.8,5624792.0,,,1:44.698,,1.0
3349.0,168.0,60.0,1.0,2.0,2.0,2.0,2,2.0,6.0,62.0,4.265,5629057.0,,,1:47.448,,1.0
3350.0,168.0,63.0,24.0,16.0,6.0,3.0,3,3.0,4.0,61.0,,,,,1:47.129,,11.0
3351.0,168.0,64.0,17.0,7.0,8.0,4.0,4,4.0,3.0,61.0,,,,,1:46.639,,11.0
3352.0,168.0,65.0,22.0,9.0,16.0,5.0,5,5.0,2.0,61.0,,,,,1:47.332,,11.0
3353.0,169.0,2.0,15.0,11.0,13.0,6.0,6,6.0,1.0,61.0,,,,,1:23.644,,11.0
3354.0,169.0,14.0,16.0,23.0,19.0,7.0,7,7.0,0.0,59.0,,,,,1:20.641,,13.0
3355.0,169.0,15.0,18.0,20.0,22.0,8.0,8,8.0,0.0,59.0,,,,,1:21.483,,13.0
3356.0,169.0,18.0,18.0,21.0,21.0,9.0,9,9.0,0.0,59.0,,,,,1:21.423,,13.0
3357.0,169.0,21.0,24.0,17.0,12.0,10.0,10,10.0,0.0,58.0,,,,,1:22.933,,5.0
3358.0,169.0,22.0,3.0,5.0,10.0,11.0,11,11.0,0.0,58.0,,,,,1:20.520,,20.0
3359.0,169.0,23.0,15.0,12.0,15.0,,R,12.0,0.0,49.0,,,,,1:21.211,,20.0
3360.0,169.0,25.0,20.0,18.0,11.0,,R,13.0,0.0,48.0,,,,,1:21.483,,37.0
3361.0,169.0,30.0,6.0,4.0,4.0,,R,14.0,0.0,46.0,,,,,1:20.762,,5.0
3362.0,169.0,35.0,17.0,8.0,7.0,,R,15.0,0.0,46.0,,,,,1:21.163,,20.0
3363.0,169.0,37.0,21.0,15.0,20.0,,R,16.0,0.0,29.0,,,,,1:23.820,,32.0
3364.0,169.0,41.0,3.0,6.0,9.0,,R,17.0,0.0,28.0,,,,,1:22.633,,37.0
3365.0,169.0,48.0,1.0,1.0,1.0,,R,18.0,0.0,17.0,,,,,1:23.388,,20.0
3366.0,169.0,49.0,21.0,14.0,18.0,,R,19.0,0.0,5.0,,,,,1:20.640,,20.0
3367.0,169.0,50.0,22.0,10.0,17.0,,R,20.0,0.0,5.0,,,,,1:22.366,,20.0
3368.0,169.0,55.0,16.0,22.0,14.0,,R,21.0,0.0,0.0,,,,,1:24.106,,6.0
3369.0,169.0,56.0,20.0,19.0,5.0,,R,22.0,0.0,0.0,,,,,1:21.572,,20.0
3370.0,169.0,57.0,6.0,3.0,2.0,1.0,1,1.0,10.0,78.0,49:31.8,6571812.0,,,1:20.028,,1.0
3371.0,169.0,60.0,6.0,4.0,4.0,2.0,2,2.0,6.0,78.0,30.476,6602288.0,,,1:23.912,,1.0
3372.0,169.0,63.0,1.0,1.0,1.0,3.0,3,3.0,4.0,78.0,37.483,6609295.0,,,1:21.372,,1.0
3373.0,169.0,64.0,17.0,8.0,6.0,4.0,4,4.0,3.0,78.0,54.009,6625821.0,,,1:21.491,,1.0
3374.0,169.0,65.0,22.0,9.0,9.0,5.0,5,5.0,2.0,77.0,,,,,1:22.439,,11.0
3375.0,170.0,2.0,22.0,10.0,10.0,6.0,6,6.0,1.0,77.0,,,,,1:58.831,,11.0
3376.0,170.0,14.0,20.0,19.0,7.0,7.0,7,7.0,0.0,77.0,,,,,1:54.131,,11.0
3377.0,170.0,15.0,3.0,5.0,11.0,8.0,8,8.0,0.0,76.0,,,,,2:07.154,,12.0
3378.0,170.0,18.0,24.0,16.0,5.0,9.0,9,9.0,0.0,71.0,,,,,1:55.425,,20.0
3379.0,170.0,21.0,3.0,6.0,16.0,,R,10.0,0.0,54.0,,,,,2:02.148,,20.0
3380.0,170.0,22.0,15.0,11.0,14.0,,R,11.0,0.0,50.0,,,,,1:53.803,,22.0
3381.0,170.0,23.0,15.0,12.0,15.0,,R,12.0,0.0,49.0,,,,,1:55.473,,22.0
3382.0,170.0,25.0,20.0,18.0,18.0,,R,13.0,0.0,40.0,,,,,1:56.726,,5.0
3383.0,170.0,30.0,1.0,2.0,3.0,,R,14.0,0.0,36.0,,,,,1:54.252,,6.0
3384.0,170.0,35.0,16.0,23.0,12.0,,R,15.0,0.0,36.0,,,,,1:55.511,,23.0
3385.0,170.0,37.0,21.0,15.0,19.0,,R,16.0,0.0,36.0,,,,,1:56.770,,5.0
3386.0,170.0,41.0,16.0,22.0,8.0,,R,17.0,0.0,32.0,,,,,1:57.269,,44.0
3387.0,170.0,48.0,24.0,17.0,13.0,,R,18.0,0.0,32.0,,,,,1:57.261,,22.0
3388.0,170.0,49.0,21.0,14.0,21.0,,R,19.0,0.0,30.0,,,,,1:54.966,,6.0
3389.0,170.0,50.0,18.0,21.0,22.0,,R,20.0,0.0,24.0,,,,,1:57.432,,20.0
3390.0,170.0,55.0,18.0,20.0,20.0,,R,21.0,0.0,10.0,,,,,1:55.954,,6.0
3391.0,170.0,56.0,17.0,7.0,17.0,,R,22.0,0.0,3.0,,,,,1:55.603,,4.0
3392.0,170.0,57.0,1.0,1.0,1.0,1.0,1,1.0,10.0,65.0,34:13.7,5653665.0,,,1:54.469,,1.0
3393.0,170.0,60.0,1.0,2.0,3.0,2.0,2,2.0,6.0,65.0,6.238,5659903.0,,,1:57.263,,1.0
3394.0,170.0,63.0,6.0,3.0,4.0,3.0,3,3.0,4.0,65.0,10.845,5664510.0,,,1:55.110,,1.0
3395.0,170.0,64.0,6.0,4.0,2.0,4.0,4,4.0,3.0,65.0,30.182,5683847.0,,,1:55.153,,1.0
3396.0,170.0,65.0,3.0,6.0,10.0,5.0,5,5.0,2.0,65.0,+1:27.208,5740873.0,,,1:55.603,,1.0
3397.0,171.0,2.0,20.0,19.0,9.0,6.0,6,6.0,1.0,64.0,,,,,1:29.580,,11.0
3398.0,171.0,18.0,17.0,7.0,11.0,7.0,7,7.0,0.0,64.0,,,,,1:43.666,,11.0
3399.0,171.0,21.0,16.0,23.0,16.0,8.0,8,8.0,0.0,64.0,,,,,1:26.731,,11.0
3400.0,171.0,23.0,22.0,9.0,13.0,9.0,9,9.0,0.0,64.0,,,,,1:26.636,,11.0
3401.0,171.0,25.0,22.0,10.0,18.0,10.0,10,10.0,0.0,64.0,,,,,1:26.869,,11.0
3402.0,171.0,30.0,21.0,14.0,19.0,11.0,11,11.0,0.0,63.0,,,,,1:25.663,,12.0
3403.0,171.0,35.0,21.0,15.0,20.0,12.0,12,12.0,0.0,62.0,,,,,1:28.038,,13.0
3404.0,171.0,41.0,18.0,20.0,22.0,,R,13.0,0.0,50.0,,,,,1:26.433,,20.0
3405.0,171.0,48.0,16.0,22.0,6.0,,R,14.0,0.0,40.0,,,,,1:28.131,,6.0
3406.0,171.0,50.0,15.0,12.0,12.0,,R,15.0,0.0,40.0,,,,,1:27.033,,7.0
3407.0,171.0,55.0,24.0,17.0,14.0,,R,16.0,0.0,40.0,,,,,1:27.978,,7.0
3408.0,171.0,57.0,17.0,8.0,8.0,,R,17.0,0.0,35.0,,,,,1:25.595,,86.0
3409.0,171.0,60.0,15.0,11.0,5.0,,R,18.0,0.0,27.0,,,,,1:28.299,,7.0
3410.0,171.0,63.0,3.0,5.0,17.0,,R,19.0,0.0,24.0,,,,,1:27.297,,6.0
3411.0,171.0,64.0,20.0,18.0,15.0,,R,20.0,0.0,24.0,,,,,1:27.215,,6.0
3412.0,171.0,65.0,18.0,21.0,21.0,,R,21.0,0.0,0.0,,,,,4:18.026,,6.0
3413.0,172.0,2.0,24.0,16.0,7.0,,D,22.0,0.0,64.0,,,,,1:16.074,,2.0
3414.0,172.0,14.0,1.0,1.0,2.0,1.0,1,1.0,10.0,69.0,41:35.7,6095727.0,,,1:14.711,,1.0
3415.0,172.0,15.0,22.0,9.0,7.0,2.0,2,2.0,6.0,69.0,0.782,6096509.0,,,1:24.770,,1.0
3416.0,172.0,18.0,6.0,4.0,3.0,3.0,3,3.0,4.0,69.0,1.797,6097524.0,,,1:22.977,,1.0
3417.0,172.0,21.0,3.0,6.0,13.0,4.0,4,4.0,3.0,69.0,2.392,6098119.0,,,1:16.234,,1.0
3418.0,172.0,22.0,24.0,17.0,10.0,5.0,5,5.0,2.0,69.0,2.805,6098532.0,,,1:14.822,,1.0
3419.0,172.0,23.0,15.0,12.0,18.0,6.0,6,6.0,1.0,69.0,3.711,6099438.0,,,1:15.598,,1.0
3420.0,172.0,25.0,1.0,2.0,4.0,7.0,7,7.0,0.0,69.0,5.004,6100731.0,,,1:15.560,,1.0
3421.0,172.0,30.0,18.0,21.0,22.0,8.0,8,8.0,0.0,68.0,,,,,1:14.901,,11.0
3422.0,172.0,35.0,20.0,18.0,15.0,9.0,9,9.0,0.0,68.0,,,,,1:15.117,,11.0
3423.0,172.0,37.0,18.0,20.0,21.0,10.0,10,10.0,0.0,67.0,,,,,1:16.276,,12.0
3424.0,172.0,41.0,17.0,8.0,6.0,11.0,11,11.0,0.0,65.0,,,,,1:15.812,,23.0
3425.0,172.0,48.0,3.0,5.0,12.0,,R,12.0,0.0,50.0,,,,,1:16.044,,23.0
3426.0,172.0,49.0,21.0,15.0,19.0,,R,13.0,0.0,41.0,,,,,1:15.521,,7.0
3427.0,172.0,50.0,16.0,22.0,16.0,,R,14.0,0.0,34.0,,,,,1:16.252,,20.0
3428.0,172.0,55.0,6.0,3.0,1.0,,R,15.0,0.0,29.0,,,,,1:16.124,,20.0
3429.0,172.0,56.0,21.0,14.0,20.0,,R,16.0,0.0,22.0,,,,,1:15.675,,7.0
3430.0,172.0,57.0,17.0,7.0,14.0,,R,17.0,0.0,14.0,,,,,1:15.773,,20.0
3431.0,172.0,60.0,24.0,16.0,5.0,,R,18.0,0.0,14.0,,,,,1:16.711,,38.0
3432.0,172.0,63.0,16.0,23.0,17.0,,R,19.0,0.0,2.0,,,,,1:20.244,,20.0
3433.0,172.0,64.0,15.0,11.0,8.0,,R,20.0,0.0,0.0,,,,,1:15.305,,4.0
3434.0,172.0,65.0,20.0,19.0,9.0,,R,21.0,0.0,0.0,,,,,1:15.812,,4.0
3435.0,173.0,2.0,22.0,10.0,11.0,,R,22.0,0.0,0.0,,,,,1:42.356,,7.0
3436.0,173.0,14.0,17.0,8.0,5.0,1.0,1,1.0,10.0,72.0,58:24.3,7104343.0,,,1:40.058,,1.0
3437.0,173.0,15.0,1.0,1.0,14.0,2.0,2,2.0,6.0,72.0,11.092,7115435.0,,,1:40.967,,1.0
3438.0,173.0,18.0,24.0,16.0,1.0,3.0,3,3.0,4.0,72.0,43.432,7147775.0,,,1:40.699,,1.0
3439.0,173.0,21.0,3.0,6.0,16.0,4.0,4,4.0,3.0,72.0,45.475,7149818.0,,,1:42.416,,1.0
3440.0,173.0,22.0,6.0,3.0,6.0,5.0,5,5.0,2.0,72.0,47.881,7152224.0,,,1:40.218,,1.0
3441.0,173.0,23.0,6.0,4.0,17.0,6.0,6,6.0,1.0,72.0,48.901,7153244.0,,,1:40.900,,1.0
3442.0,173.0,25.0,20.0,19.0,8.0,7.0,7,7.0,0.0,72.0,57.771,7162114.0,,,1:42.795,,1.0
3443.0,173.0,30.0,20.0,18.0,3.0,8.0,8,8.0,0.0,72.0,58.531,7162874.0,,,1:39.443,,1.0
3444.0,173.0,35.0,16.0,23.0,10.0,9.0,9,9.0,0.0,72.0,+1:28.764,7193107.0,,,1:40.739,,1.0
3445.0,173.0,37.0,18.0,20.0,20.0,10.0,10,10.0,0.0,71.0,,,,,1:42.079,,11.0
3446.0,173.0,41.0,21.0,14.0,21.0,11.0,11,11.0,0.0,71.0,,,,,1:40.980,,11.0
3447.0,173.0,48.0,22.0,9.0,7.0,,R,12.0,0.0,42.0,,,,,1:42.815,,20.0
3448.0,173.0,49.0,17.0,7.0,18.0,,R,13.0,0.0,31.0,,,,,1:41.185,,10.0
3449.0,173.0,50.0,3.0,5.0,15.0,,R,14.0,0.0,26.0,,,,,1:42.786,,5.0
3450.0,173.0,55.0,16.0,22.0,12.0,,R,15.0,0.0,25.0,,,,,1:42.737,,20.0
3451.0,173.0,56.0,22.0,10.0,13.0,,R,16.0,0.0,25.0,,,,,1:41.154,,20.0
3452.0,173.0,57.0,18.0,21.0,19.0,,R,17.0,0.0,25.0,,,,,1:39.189,,20.0
3453.0,173.0,60.0,15.0,11.0,2.0,,R,18.0,0.0,24.0,,,,,1:43.997,,20.0
3454.0,173.0,63.0,1.0,2.0,4.0,,R,19.0,0.0,9.0,,,,,1:41.634,,10.0
3455.0,173.0,64.0,15.0,12.0,11.0,,R,20.0,0.0,6.0,,,,,1:41.002,,7.0
3456.0,173.0,65.0,24.0,17.0,9.0,,R,21.0,0.0,4.0,,,,,1:41.226,,6.0
3457.0,174.0,14.0,21.0,15.0,22.0,,D,22.0,0.0,71.0,,,,,1:39.529,,2.0
3458.0,174.0,15.0,1.0,2.0,3.0,1.0,1,1.0,10.0,60.0,32:30.1,5550144.0,,,1:41.262,,1.0
3459.0,174.0,18.0,6.0,4.0,4.0,2.0,2,2.0,6.0,60.0,1.829,5551973.0,,,1:42.226,,1.0
3460.0,174.0,21.0,3.0,6.0,8.0,3.0,3,3.0,4.0,60.0,27.411,5577555.0,,,1:40.925,,1.0
3461.0,174.0,22.0,17.0,8.0,5.0,4.0,4,4.0,3.0,60.0,27.789,5577933.0,,,1:39.302,,1.0
3462.0,174.0,23.0,17.0,7.0,6.0,5.0,5,5.0,2.0,60.0,38.606,5588750.0,,,1:41.729,,1.0
3463.0,174.0,25.0,15.0,12.0,12.0,6.0,6,6.0,1.0,60.0,53.643,5603787.0,,,1:40.312,,1.0
3464.0,174.0,30.0,22.0,9.0,17.0,7.0,7,7.0,0.0,60.0,54.614,5604758.0,,,1:39.064,,1.0
3465.0,174.0,35.0,24.0,16.0,7.0,8.0,8,8.0,0.0,60.0,+1:08.590,5618734.0,,,1:40.160,,1.0
3466.0,174.0,41.0,20.0,19.0,14.0,9.0,9,9.0,0.0,60.0,+1:12.045,5622189.0,,,1:40.498,,1.0
3467.0,174.0,48.0,22.0,10.0,18.0,10.0,10,10.0,0.0,60.0,+1:12.123,5622267.0,,,1:41.928,,1.0
3468.0,174.0,49.0,3.0,5.0,13.0,11.0,11,11.0,0.0,60.0,+1:17.124,5627268.0,,,1:44.557,,1.0
3469.0,174.0,50.0,24.0,17.0,11.0,12.0,12,12.0,0.0,60.0,+1:17.709,5627853.0,,,1:41.104,,1.0
3470.0,174.0,55.0,20.0,18.0,15.0,13.0,13,13.0,0.0,60.0,+1:20.492,5630636.0,,,1:41.634,,1.0
3471.0,174.0,56.0,15.0,11.0,10.0,14.0,14,14.0,0.0,59.0,,,,,1:40.292,,11.0
3472.0,174.0,57.0,18.0,21.0,22.0,15.0,15,15.0,0.0,58.0,,,,,1:38.543,,12.0
3473.0,174.0,60.0,21.0,15.0,19.0,16.0,16,16.0,0.0,58.0,,,,,1:43.147,,12.0
3474.0,174.0,63.0,16.0,23.0,16.0,,R,17.0,0.0,41.0,,,,,1:40.896,,22.0
3475.0,174.0,65.0,1.0,1.0,1.0,,R,18.0,0.0,35.0,,,,,1:40.764,,36.0
3476.0,175.0,14.0,16.0,22.0,9.0,,R,19.0,0.0,29.0,,,,,1:33.603,,86.0
3477.0,175.0,15.0,18.0,20.0,21.0,,R,20.0,0.0,6.0,,,,,1:34.980,,6.0
3478.0,175.0,21.0,21.0,14.0,20.0,,R,21.0,0.0,0.0,,,,,1:33.657,,6.0
3479.0,175.0,22.0,6.0,3.0,2.0,,R,22.0,0.0,0.0,,,,,1:32.894,,23.0
3480.0,175.0,23.0,6.0,4.0,3.0,1.0,1,1.0,10.0,71.0,28:12.4,5292438.0,,,1:33.407,,1.0
3481.0,175.0,25.0,1.0,2.0,2.0,2.0,2,2.0,6.0,71.0,0.313,5292751.0,,,1:36.068,,1.0
3482.0,175.0,30.0,1.0,1.0,1.0,3.0,3,3.0,4.0,71.0,22.282,5314720.0,,,1:32.112,,1.0
3483.0,175.0,35.0,17.0,8.0,4.0,4.0,4,4.0,3.0,71.0,52.803,5345241.0,,,1:34.771,,1.0
3484.0,175.0,37.0,22.0,10.0,10.0,5.0,5,5.0,2.0,71.0,+1:06.358,5358796.0,,,1:35.220,,1.0
3485.0,175.0,41.0,15.0,12.0,16.0,6.0,6,6.0,1.0,71.0,+1:10.933,5363371.0,,,1:34.756,,1.0
3486.0,175.0,44.0,20.0,19.0,13.0,7.0,7,7.0,0.0,70.0,,,,,1:35.910,,11.0
3487.0,175.0,48.0,17.0,7.0,11.0,8.0,8,8.0,0.0,70.0,,,,,1:37.454,,11.0
3488.0,175.0,49.0,6.0,3.0,7.0,9.0,9,9.0,0.0,70.0,,,,,1:33.378,,11.0
3489.0,175.0,56.0,20.0,18.0,18.0,10.0,10,10.0,0.0,70.0,,,,,1:33.560,,11.0
3490.0,175.0,57.0,18.0,21.0,22.0,11.0,11,11.0,0.0,70.0,,,,,1:33.309,,11.0
3491.0,175.0,64.0,22.0,9.0,12.0,12.0,12,12.0,0.0,68.0,,,,,1:34.748,,5.0
3492.0,175.0,68.0,18.0,20.0,19.0,13.0,13,13.0,0.0,68.0,,,,,1:35.877,,13.0
3493.0,175.0,69.0,24.0,17.0,6.0,14.0,14,14.0,0.0,67.0,,,,,1:37.073,,14.0
3494.0,175.0,70.0,16.0,23.0,15.0,15.0,15,15.0,0.0,63.0,,,,,1:37.146,,8.0
3495.0,176.0,14.0,24.0,16.0,5.0,,R,16.0,0.0,55.0,,,,,1:19.310,,5.0
3496.0,176.0,15.0,15.0,11.0,17.0,,R,17.0,0.0,49.0,,,,,1:20.969,,60.0
3497.0,176.0,21.0,21.0,14.0,21.0,,R,18.0,0.0,38.0,,,,,1:20.484,,20.0
3498.0,176.0,22.0,3.0,5.0,14.0,,R,19.0,0.0,35.0,,,,,1:19.477,,60.0
3499.0,176.0,23.0,16.0,22.0,9.0,,R,20.0,0.0,34.0,,,,,1:19.395,,86.0
3500.0,176.0,25.0,21.0,15.0,20.0,,R,21.0,0.0,25.0,,,,,1:20.145,,5.0
3501.0,176.0,30.0,3.0,6.0,8.0,,R,22.0,0.0,8.0,,,,,1:18.616,,20.0
3502.0,176.0,35.0,6.0,4.0,5.0,1.0,1,1.0,10.0,45.0,21:58.6,4918594.0,,,1:20.727,,1.0
3503.0,176.0,37.0,6.0,3.0,4.0,2.0,2,2.0,6.0,45.0,1.007,4919601.0,,,1:21.698,,1.0
3504.0,176.0,44.0,17.0,8.0,2.0,3.0,3,3.0,4.0,45.0,5.195,4923789.0,,,1:19.386,,1.0
3505.0,176.0,48.0,3.0,6.0,11.0,4.0,4,4.0,3.0,45.0,12.809,4931403.0,,,1:21.731,,1.0
3506.0,176.0,49.0,1.0,2.0,3.0,5.0,5,5.0,2.0,45.0,16.823,4935417.0,,,1:19.009,,1.0
3507.0,176.0,55.0,20.0,18.0,7.0,6.0,6,6.0,1.0,45.0,29.879,4948473.0,,,1:18.897,,1.0
3508.0,176.0,56.0,22.0,10.0,13.0,7.0,7,7.0,0.0,45.0,33.333,4951927.0,,,1:18.816,,1.0
3509.0,176.0,57.0,15.0,11.0,21.0,8.0,8,8.0,0.0,45.0,+1:11.291,4989885.0,,,1:18.448,,1.0
3510.0,176.0,64.0,18.0,21.0,15.0,9.0,9,9.0,0.0,45.0,+1:48.318,5026912.0,,,1:20.833,,1.0
3511.0,176.0,65.0,18.0,20.0,19.0,10.0,10,10.0,0.0,44.0,,,,,1:20.324,,11.0
3512.0,176.0,68.0,24.0,17.0,17.0,11.0,11,11.0,0.0,40.0,,,,,1:21.598,,6.0
3513.0,176.0,69.0,21.0,14.0,20.0,,R,12.0,0.0,37.0,,,,,1:21.225,,20.0
3514.0,176.0,70.0,1.0,1.0,1.0,,R,13.0,0.0,25.0,,,,,1:21.473,,27.0
3515.0,176.0,71.0,3.0,5.0,14.0,,R,14.0,0.0,21.0,,,,,1:21.140,,24.0
3516.0,177.0,14.0,16.0,23.0,18.0,,R,15.0,0.0,20.0,,,,,1:29.199,,5.0
3517.0,177.0,21.0,21.0,15.0,22.0,,R,16.0,0.0,15.0,,,,,1:30.977,,5.0
3518.0,177.0,22.0,17.0,7.0,8.0,,R,17.0,0.0,13.0,,,,,1:30.564,,23.0
3519.0,177.0,23.0,20.0,19.0,9.0,,R,18.0,0.0,10.0,,,,,1:30.737,,5.0
3520.0,177.0,25.0,22.0,9.0,10.0,,R,19.0,0.0,7.0,,,,,1:33.337,,22.0
3521.0,177.0,30.0,24.0,16.0,6.0,,R,20.0,0.0,6.0,,,,,1:28.547,,9.0
3522.0,177.0,37.0,16.0,22.0,12.0,,R,21.0,0.0,0.0,,,,,1:33.328,,4.0
3523.0,177.0,41.0,15.0,12.0,16.0,,R,22.0,0.0,0.0,,,,,1:31.007,,4.0
3524.0,177.0,44.0,1.0,1.0,1.0,1.0,1,1.0,10.0,77.0,46:23.5,6383536.0,,,1:30.081,,1.0
3525.0,177.0,48.0,1.0,2.0,3.0,2.0,2,2.0,6.0,77.0,9.706,6393242.0,,,1:33.175,,1.0
3526.0,177.0,49.0,6.0,4.0,2.0,3.0,3,3.0,4.0,77.0,27.228,6410764.0,,,1:30.229,,1.0
3527.0,177.0,55.0,17.0,8.0,5.0,4.0,4,4.0,3.0,77.0,31.815,6415351.0,,,1:30.442,,1.0
3528.0,177.0,56.0,24.0,16.0,8.0,5.0,5,5.0,2.0,77.0,43.808,6427344.0,,,1:29.726,,1.0
3529.0,177.0,57.0,17.0,7.0,6.0,6.0,6,6.0,1.0,77.0,55.726,6439262.0,,,1:29.145,,1.0
3530.0,177.0,64.0,22.0,10.0,7.0,7.0,7,7.0,0.0,77.0,+1:01.012,6444548.0,,,1:30.908,,1.0
3531.0,177.0,65.0,20.0,19.0,13.0,8.0,8,8.0,0.0,76.0,,,,,1:31.238,,11.0
3532.0,177.0,68.0,3.0,6.0,16.0,9.0,9,9.0,0.0,76.0,,,,,1:31.587,,11.0
3533.0,177.0,69.0,20.0,18.0,14.0,10.0,10,10.0,0.0,76.0,,,,,1:32.851,,11.0
3534.0,177.0,70.0,24.0,17.0,10.0,11.0,11,11.0,0.0,76.0,,,,,1:30.254,,11.0
3535.0,177.0,71.0,6.0,3.0,18.0,12.0,12,12.0,0.0,75.0,,,,,1:30.140,,12.0
3536.0,178.0,14.0,16.0,23.0,17.0,13.0,13,13.0,0.0,75.0,,,,,1:22.883,,12.0
3537.0,178.0,15.0,18.0,20.0,19.0,14.0,14,14.0,0.0,75.0,,,,,1:23.646,,12.0
3538.0,178.0,21.0,21.0,14.0,20.0,15.0,15,15.0,0.0,75.0,,,,,1:23.473,,12.0
3539.0,178.0,22.0,15.0,11.0,11.0,16.0,16,16.0,0.0,74.0,,,,,1:23.583,,32.0
3540.0,178.0,23.0,18.0,21.0,22.0,17.0,17,17.0,0.0,74.0,,,,,1:22.837,,13.0
3541.0,178.0,25.0,16.0,22.0,9.0,,R,18.0,0.0,60.0,,,,,1:23.236,,8.0
3542.0,178.0,30.0,22.0,9.0,4.0,,R,19.0,0.0,52.0,,,,,1:22.288,,5.0
3543.0,178.0,35.0,21.0,15.0,21.0,,R,20.0,0.0,26.0,,,,,1:23.537,,7.0
3544.0,178.0,37.0,15.0,12.0,12.0,,R,21.0,0.0,19.0,,,,,1:26.914,,20.0
3545.0,178.0,41.0,3.0,5.0,15.0,,R,22.0,0.0,10.0,,,,,1:24.787,,24.0
3546.0,178.0,44.0,1.0,2.0,2.0,1.0,1,1.0,10.0,44.0,25:43.1,5143057.0,,,1:24.480,,1.0
3547.0,178.0,48.0,1.0,1.0,1.0,2.0,2,2.0,6.0,44.0,10.469,5153526.0,,,1:26.864,,1.0
3548.0,178.0,49.0,17.0,8.0,3.0,3.0,3,3.0,4.0,44.0,33.433,5176490.0,,,1:22.471,,1.0
3549.0,178.0,55.0,6.0,4.0,6.0,4.0,4,4.0,3.0,44.0,44.948,5188005.0,,,1:23.417,,1.0
3550.0,178.0,56.0,3.0,6.0,5.0,5.0,5,5.0,2.0,44.0,48.067,5191124.0,,,1:22.572,,1.0
3551.0,178.0,57.0,17.0,7.0,4.0,6.0,6,6.0,1.0,44.0,54.916,5197973.0,,,1:22.259,,1.0
3552.0,178.0,64.0,6.0,3.0,9.0,7.0,7,7.0,0.0,44.0,56.249,5199306.0,,,1:22.637,,1.0
3553.0,178.0,65.0,3.0,5.0,8.0,8.0,8,8.0,0.0,44.0,+1:07.022,5210079.0,,,1:24.919,,1.0
3554.0,178.0,68.0,15.0,11.0,16.0,9.0,9,9.0,0.0,44.0,+1:13.848,5216905.0,,,1:26.482,,1.0
3555.0,178.0,69.0,24.0,16.0,7.0,10.0,10,10.0,0.0,44.0,+1:20.742,5223799.0,,,1:28.691,,1.0
